ENSEMBL	SYMBOL	ENTREZID
ENSG00000278958	ENST00000623488	
ENSG00000278959	ENST00000623178	
ENSG00000278960	ENST00000624255	
ENSG00000278961	SMIM34B	107983987
ENSG00000278961	SMIM34B	388820
ENSG00000278962	ENST00000624058	
ENSG00000278963	ENST00000623774	
ENSG00000278964	ENST00000623835	
ENSG00000278965	ENST00000624942	
ENSG00000278966	ENST00000623226	
ENSG00000278966	ENST00000633169	
ENSG00000278967	ENST00000624477	
ENSG00000278969	ENST00000625186	
ENSG00000278970	HEIH	NA
ENSG00000278971	ENST00000624049	
ENSG00000278972	ENST00000624645	
ENSG00000278973	ENST00000623062	
ENSG00000278974	ENST00000624757	
ENSG00000278975	ENST00000623206	
ENSG00000278977	ENST00000624452	
ENSG00000278978	ENST00000624858	
ENSG00000278979	ENST00000623077	
ENSG00000278980	ENST00000625093	
ENSG00000278981	ENST00000625026	
ENSG00000278982	ENST00000623134	
ENSG00000278983	ENST00000624725	
ENSG00000278985	ENST00000623577	
ENSG00000278986	ENST00000623524	
ENSG00000278987	ENST00000624137	
ENSG00000278988	ENST00000623079	
ENSG00000278989	ENST00000624124	
ENSG00000278990	ENST00000624703	
ENSG00000278991	ENST00000624777	
ENSG00000278992	ENST00000622980	
ENSG00000278993	ENST00000623894	
ENSG00000278994	ENST00000624475	
ENSG00000278995	ENST00000624755	
ENSG00000278996	ENST00000623664	
ENSG00000278997	ENST00000622988	
ENSG00000278998	ENST00000624248	
ENSG00000278999	ENST00000624169	
ENSG00000279000	OR10A6	390093
ENSG00000279001	ENST00000623931	
ENSG00000279002	ENST00000624775	
ENSG00000279004	ENST00000624292	
ENSG00000279005	ENST00000623770	
ENSG00000279006	ENST00000623239	
ENSG00000279009	ENST00000624421	
ENSG00000279011	ENST00000623143	
ENSG00000279012	OR51B2	79345
ENSG00000279013	ENST00000623567	
ENSG00000279014	ENST00000623237	
ENSG00000279015	ENST00000624730	
ENSG00000279016	ENST00000623546	
ENSG00000279017	ENST00000623173	
ENSG00000279019	ENST00000623921	
ENSG00000279020	C18orf15	NA
ENSG00000279021	ENST00000624764	
ENSG00000279022	ENST00000623431	
ENSG00000279023	ENST00000623746	
ENSG00000279024	ENST00000624070	
ENSG00000279025	ENST00000623378	
ENSG00000279026	ENST00000623547	
ENSG00000279028	ENST00000625092	
ENSG00000279029	ENST00000624195	
ENSG00000279030	ENST00000623886	
ENSG00000279031	ENST00000622977	
ENSG00000279032	ENST00000623159	
ENSG00000279033	ENST00000623172	
ENSG00000279034	ENST00000624119	
ENSG00000279035	ENST00000625094	
ENSG00000279036	ENST00000624209	
ENSG00000279039	ENST00000623510	
ENSG00000279040	ENST00000623952	
ENSG00000279041	ENST00000623026	
ENSG00000279042	ENST00000623533	
ENSG00000279043	ENST00000623718	
ENSG00000279044	ENST00000625100	
ENSG00000279045	ENST00000624036	
ENSG00000279046	ENST00000624288	
ENSG00000279047	ENST00000623109	
ENSG00000279047	ENST00000623615	
ENSG00000279047	ENST00000623741	
ENSG00000279047	ENST00000624139	
ENSG00000279047	ENST00000624778	
ENSG00000279048	ENST00000625121	
ENSG00000279049	ENST00000623000	
ENSG00000279050	PWAR1	NA
ENSG00000279051	OR6Q1	219952
ENSG00000279056	ENST00000624904	
ENSG00000279057	ENST00000624558	
ENSG00000279058	AGAP14P	NA
ENSG00000279059	ENST00000623493	
ENSG00000279061	ENST00000624123	
ENSG00000279062	ENST00000623954	
ENSG00000279063	ENST00000623544	
ENSG00000279064	ENST00000623723	
ENSG00000279065	ENST00000624851	
ENSG00000279066	HEXDC-IT1	NA
ENSG00000279067	ENST00000625023	
ENSG00000279068	ENST00000623407	
ENSG00000279068	ENST00000623884	
ENSG00000279069	ENST00000624641	
ENSG00000279070	ENST00000624835	
ENSG00000279071	ENST00000625118	
ENSG00000279072	ENST00000601550	
ENSG00000279072	ENST00000623439	
ENSG00000279072	ENST00000623699	
ENSG00000279072	ENST00000623859	
ENSG00000279072	ENST00000624051	
ENSG00000279072	ENST00000624628	
ENSG00000279073	ENST00000622933	
ENSG00000279073	ENST00000625047	
ENSG00000279074	ENST00000622938	
ENSG00000279075	ENST00000624785	
ENSG00000279076	ENST00000624717	
ENSG00000279077	ENST00000625182	
ENSG00000279078	SND1-IT1	27099
ENSG00000279080	ENST00000624072	
ENSG00000279081	ENST00000624447	
ENSG00000279082	LINC01727	NA
ENSG00000279083	ENST00000623623	
ENSG00000279085	ENST00000623888	
ENSG00000279086	ENST00000624389	
ENSG00000279087	ENST00000623827	
ENSG00000279088	ENST00000625041	
ENSG00000279089	ENST00000624148	
ENSG00000279090	ENST00000624880	
ENSG00000279091	ENST00000625039	
ENSG00000279092	ENST00000623619	
ENSG00000279093	ENST00000625165	
ENSG00000279094	LINC01670	NA
ENSG00000279095	ENST00000623022	
ENSG00000279096	ENST00000622918	
ENSG00000279096	ENST00000640049	
ENSG00000279097	ENST00000623979	
ENSG00000279098	ENST00000623099	
ENSG00000279099	ENST00000623193	
ENSG00000279100	ENST00000623452	
ENSG00000279103	ENST00000624638	
ENSG00000279104	ENST00000624154	
ENSG00000279106	ENST00000623853	
ENSG00000279107	ENST00000623455	
ENSG00000279108	ENST00000623128	
ENSG00000279110	ENST00000623980	
ENSG00000279111	OR10X1	128367
ENSG00000279113	ENST00000623871	
ENSG00000279114	ENST00000624363	
ENSG00000279115	ENST00000624491	
ENSG00000279116	OR8D2	283160
ENSG00000279117	ENST00000624624	
ENSG00000279118	ENST00000624769	
ENSG00000279119	ENST00000623658	
ENSG00000279120	ENST00000624279	
ENSG00000279121	ENST00000624854	
ENSG00000279122	ENST00000623155	
ENSG00000279123	ENST00000623856	
ENSG00000279124	ENST00000625078	
ENSG00000279125	ENST00000623220	
ENSG00000279127	ENST00000624993	
ENSG00000279128	ENST00000624013	
ENSG00000279129	ENST00000624947	
ENSG00000279129	ENST00000625162	
ENSG00000279130	ENST00000623204	
ENSG00000279133	ENST00000624147	
ENSG00000279134	ENST00000623600	
ENSG00000279135	ENST00000625156	
ENSG00000279136	ENST00000623562	
ENSG00000279137	ENST00000624132	
ENSG00000279138	ENST00000625136	
ENSG00000279139	ENST00000624241	
ENSG00000279140	ENST00000625139	
ENSG00000279141	ENST00000623792	
ENSG00000279141	ENST00000626304	
ENSG00000279141	ENST00000628780	
ENSG00000279142	ENST00000623284	
ENSG00000279143	ENST00000625083	
ENSG00000279144	ENST00000624222	
ENSG00000279145	ENST00000623483	
ENSG00000279146	ENST00000623766	
ENSG00000279147	ENST00000623415	
ENSG00000279148	ENST00000623555	
ENSG00000279149	ENST00000623911	
ENSG00000279151	ENST00000624517	
ENSG00000279152	ENST00000622992	
ENSG00000279153	ENST00000623233	
ENSG00000279154	ENST00000623259	
ENSG00000279155	ENST00000624323	
ENSG00000279156	ENST00000623771	
ENSG00000279157	ENST00000623209	
ENSG00000279159	ENST00000624945	
ENSG00000279160	ENST00000623777	
ENSG00000279161	ENST00000624917	
ENSG00000279162	ENST00000624546	
ENSG00000279163	ENST00000623831	
ENSG00000279164	ENST00000623468	
ENSG00000279165	ENST00000624300	
ENSG00000279166	ENST00000623674	
ENSG00000279167	ENST00000625098	
ENSG00000279168	ENST00000624140	
ENSG00000279168	ENST00000639209	
ENSG00000279169	PRAMEF13	400736
ENSG00000279170	ENST00000623858	
ENSG00000279171	ENST00000625201	
ENSG00000279172	ENST00000624199	
ENSG00000279173	ENST00000625067	
ENSG00000279174	ENST00000623126	
ENSG00000279175	ENST00000623440	
ENSG00000279176	ENST00000623545	
ENSG00000279177	ENST00000624906	
ENSG00000279179	ENST00000624339	
ENSG00000279180	ENST00000624053	
ENSG00000279181	ENST00000623590	
ENSG00000279182	ENST00000623684	
ENSG00000279186	ENST00000624506	
ENSG00000279187	ENST00000624065	
ENSG00000279189	ENST00000625192	
ENSG00000279190	ENST00000624902	
ENSG00000279191	ENST00000622940	
ENSG00000279192	PWAR5	8123
ENSG00000279193	ENST00000624565	
ENSG00000279196	ENST00000624286	
ENSG00000279197	ENST00000624830	
ENSG00000279198	ENST00000624324	
ENSG00000279199	ENST00000623793	
ENSG00000279200	ENST00000623335	
ENSG00000279201	ENST00000624449	
ENSG00000279201	ENST00000624749	
ENSG00000279202	ENST00000624179	
ENSG00000279203	ENST00000624655	
ENSG00000279204	ENST00000624206	
ENSG00000279205	ENST00000624511	
ENSG00000279206	ENST00000624116	
ENSG00000279207	ENST00000624409	
ENSG00000279208	ENST00000624041	
ENSG00000279209	ENST00000625148	
ENSG00000279211	ENST00000623408	
ENSG00000279212	ENST00000623958	
ENSG00000279213	SNX18P10	NA
ENSG00000279214	ENST00000624985	
ENSG00000279217	ENST00000624264	
ENSG00000279218	ENST00000622975	
ENSG00000279220	ENST00000623040	
ENSG00000279220	ENST00000624973	
ENSG00000279221	ENST00000623938	
ENSG00000279222	ENST00000623526	
ENSG00000279223	ENST00000624211	
ENSG00000279225	ENST00000624988	
ENSG00000279226	ENST00000623061	
ENSG00000279227	ENST00000623784	
ENSG00000279228	ENST00000624430	
ENSG00000279231	ENST00000625196	
ENSG00000279232	ENST00000624710	
ENSG00000279232	ENST00000639479	
ENSG00000279233	ENST00000623804	
ENSG00000279235	ENST00000624440	
ENSG00000279236	ENST00000625052	
ENSG00000279237	ENST00000624845	
ENSG00000279239	ENST00000624635	
ENSG00000279240	ENST00000514282	
ENSG00000279243	ENST00000622944	
ENSG00000279245	FAM223A	NA
ENSG00000279246	ENST00000623765	
ENSG00000279248	ENST00000623832	
ENSG00000279249	ENST00000564048	
ENSG00000279249	ENST00000564875	
ENSG00000279249	ENST00000569877	
ENSG00000279249	ENST00000623424	
ENSG00000279250	ENST00000624979	
ENSG00000279251	ENST00000624501	
ENSG00000279253	ENST00000624581	
ENSG00000279254	ENST00000622979	
ENSG00000279255	ENST00000623057	
ENSG00000279256	ENST00000625030	
ENSG00000279259	ENST00000624270	
ENSG00000279261	ENST00000624397	
ENSG00000279261	ENST00000640945	
ENSG00000279262	ENST00000623166	
ENSG00000279263	OR2L8	391190
ENSG00000279264	ENST00000625179	
ENSG00000279265	ENST00000623124	
ENSG00000279266	ENST00000623701	
ENSG00000279267	ENST00000623707	
ENSG00000279268	ENST00000625124	
ENSG00000279269	ENST00000623456	
ENSG00000279270	OR52R1	119695
ENSG00000279271	ENST00000623309	
ENSG00000279273	ENST00000624285	
ENSG00000279274	ENST00000624575	
ENSG00000279275	ENST00000623585	
ENSG00000279276	ENST00000622948	
ENSG00000279277	ENST00000624541	
ENSG00000279278	ENST00000624350	
ENSG00000279281	ENST00000623054	
ENSG00000279283	ENST00000624048	
ENSG00000279284	ENST00000625120	
ENSG00000279285	ENST00000625003	
ENSG00000279286	ENST00000623187	
ENSG00000279286	ENST00000630525	
ENSG00000279288	ENST00000624724	
ENSG00000279289	ENST00000624429	
ENSG00000279294	ENST00000623398	
ENSG00000279295	ENST00000623322	
ENSG00000279296	PRAL	NA
ENSG00000279297	ENST00000625091	
ENSG00000279298	ENST00000623422	
ENSG00000279299	ENST00000624182	
ENSG00000279300	ENST00000624803	
ENSG00000279301	OR2T11	127077
ENSG00000279302	ENST00000623825	
ENSG00000279303	ENST00000623962	
ENSG00000279304	ENST00000624580	
ENSG00000279305	ENST00000623249	
ENSG00000279306	ENST00000623748	
ENSG00000279307	ENST00000624084	
ENSG00000279310	ENST00000623987	
ENSG00000279311	ENST00000624004	
ENSG00000279312	ENST00000625013	
ENSG00000279313	ENST00000623347	
ENSG00000279314	ENST00000624392	
ENSG00000279315	ENST00000624062	
ENSG00000279317	ENST00000412065	
ENSG00000279317	ENST00000623861	
ENSG00000279317	ENST00000638886	
ENSG00000279317	ENST00000639259	
ENSG00000279319	ENST00000623380	
ENSG00000279320	ENST00000624849	
ENSG00000279321	ENST00000623559	
ENSG00000279321	ENST00000624226	
ENSG00000279322	ENST00000624174	
ENSG00000279324	ENST00000622945	
ENSG00000279325	ENST00000625090	
ENSG00000279326	ENST00000623934	
ENSG00000279328	ENST00000624121	
ENSG00000279329	ENST00000623668	
ENSG00000279330	ENST00000622989	
ENSG00000279331	RBM12B-AS1	NA
ENSG00000279332	ENST00000623599	
ENSG00000279333	ENST00000625140	
ENSG00000279334	ENST00000624271	
ENSG00000279336	ENST00000625131	
ENSG00000279337	ENST00000625101	
ENSG00000279339	ENST00000625199	
ENSG00000279340	ENST00000623339	
ENSG00000279341	ENST00000624168	
ENSG00000279342	ENST00000624557	
ENSG00000279342	ENST00000638898	
ENSG00000279343	ENST00000624997	
ENSG00000279344	ENST00000624289	
ENSG00000279345	ENST00000624882	
ENSG00000279347	ENST00000623964	
ENSG00000279348	ENST00000623250	
ENSG00000279349	ENST00000623625	
ENSG00000279352	ENST00000623071	
ENSG00000279352	ENST00000624346	
ENSG00000279353	ENST00000624759	
ENSG00000279354	ENST00000623955	
ENSG00000279355	AGPAT4-IT1	NA
ENSG00000279356	ENST00000623307	
ENSG00000279357	ENST00000625011	
ENSG00000279358	ENST00000625075	
ENSG00000279359	ENST00000623657	
ENSG00000279360	ENST00000623996	
ENSG00000279361	ENST00000623200	
ENSG00000279364	ENST00000623582	
ENSG00000279365	ENST00000624669	
ENSG00000279366	ENST00000625002	
ENSG00000279367	ENST00000625076	
ENSG00000279368	ENST00000623345	
ENSG00000279369	ENST00000623228	
ENSG00000279370	ENST00000624317	
ENSG00000279372	ENST00000623540	
ENSG00000279373	ENST00000623556	
ENSG00000279375	ENST00000625144	
ENSG00000279376	ENST00000623012	
ENSG00000279377	ENST00000624863	
ENSG00000279378	ENST00000624606	
ENSG00000279379	ENST00000623088	
ENSG00000279381	ENST00000623217	
ENSG00000279382	ENST00000622927	
ENSG00000279384	ENST00000624842	
ENSG00000279386	ENST00000623925	
ENSG00000279387	ENST00000623523	
ENSG00000279388	ENST00000624926	
ENSG00000279390	ENST00000623352	
ENSG00000279391	ENST00000623018	
ENSG00000279392	ENST00000623123	
ENSG00000279393	ENST00000623899	
ENSG00000279394	ENST00000624650	
ENSG00000279395	OR5L1	219437
ENSG00000279397	ENST00000622987	
ENSG00000279398	ENST00000624856	
ENSG00000279399	ENST00000624025	
ENSG00000279400	ENST00000624112	
ENSG00000279401	ENST00000622958	
ENSG00000279403	ENST00000623815	
ENSG00000279404	ENST00000623035	
ENSG00000279405	ENST00000624022	
ENSG00000279406	ENST00000623796	
ENSG00000279407	ENST00000623179	
ENSG00000279408	ENST00000623441	
ENSG00000279409	ENST00000623564	
ENSG00000279410	ENST00000624763	
ENSG00000279411	ENST00000623442	
ENSG00000279412	ENST00000625095	
ENSG00000279413	ENST00000624824	
ENSG00000279414	ENST00000623182	
ENSG00000279415	ENST00000623371	
ENSG00000279416	ENST00000624383	
ENSG00000279417	ENST00000623470	
ENSG00000279418	LINC00244	NA
ENSG00000279419	ENST00000624256	
ENSG00000279420	ENST00000624202	
ENSG00000279421	ENST00000624172	
ENSG00000279422	ENST00000624313	
ENSG00000279423	ENST00000623080	
ENSG00000279425	ENST00000623742	
ENSG00000279426	ENST00000623340	
ENSG00000279427	ENST00000624321	
ENSG00000279428	ENST00000624514	
ENSG00000279429	ENST00000623016	
ENSG00000279430	ENST00000623350	
ENSG00000279431	ENST00000624536	
ENSG00000279432	ENST00000622996	
ENSG00000279433	ENST00000624212	
ENSG00000279434	ENST00000624600	
ENSG00000279437	ENST00000625081	
ENSG00000279438	ENST00000625137	
ENSG00000279439	ENST00000624795	
ENSG00000279440	ENST00000623027	
ENSG00000279441	ENST00000624747	
ENSG00000279442	ENST00000623199	
ENSG00000279443	ENST00000624273	
ENSG00000279444	ENST00000624438	
ENSG00000279445	ENST00000622949	
ENSG00000279446	ENST00000624912	
ENSG00000279447	ENST00000624142	
ENSG00000279450	ENST00000625015	
ENSG00000279452	ENST00000624348	
ENSG00000279453	ENST00000624649	
ENSG00000279454	ENST00000624680	
ENSG00000279455	ENST00000624871	
ENSG00000279456	ENST00000624467	
ENSG00000279457	ENST00000623083	
ENSG00000279458	ENST00000623463	
ENSG00000279458	ENST00000624718	
ENSG00000279459	ENST00000624018	
ENSG00000279460	ENST00000623949	
ENSG00000279461	ENST00000624550	
ENSG00000279462	ENST00000622998	
ENSG00000279463	ENST00000625150	
ENSG00000279464	ENST00000623308	
ENSG00000279465	ENST00000624280	
ENSG00000279466	ENST00000624989	
ENSG00000279467	ENST00000624923	
ENSG00000279469	ENST00000623411	
ENSG00000279470	ENST00000624322	
ENSG00000279472	ENST00000623995	
ENSG00000279474	ENST00000625180	
ENSG00000279475	ENST00000623682	
ENSG00000279476	ENST00000624318	
ENSG00000279477	ENST00000623518	
ENSG00000279478	ENST00000623293	
ENSG00000279479	ENST00000623844	
ENSG00000279480	ENST00000623965	
ENSG00000279481	ENST00000623323	
ENSG00000279482	ENST00000624681	
ENSG00000279483	ENST00000623936	
ENSG00000279484	KLHL30-AS1	NA
ENSG00000279485	ENST00000624325	
ENSG00000279486	OR2AG1	144125
ENSG00000279488	ENST00000624592	
ENSG00000279489	ENST00000623595	
ENSG00000279490	ENST00000623235	
ENSG00000279491	ENST00000623785	
ENSG00000279493	ENST00000624081	
ENSG00000279494	ENST00000624617	
ENSG00000279495	ENST00000624831	
ENSG00000279497	ENST00000622964	
ENSG00000279498	ENST00000624715	
ENSG00000279499	ENST00000623049	
ENSG00000279500	ENST00000623017	
ENSG00000279501	ENST00000623236	
ENSG00000279502	ENST00000624201	
ENSG00000279503	ENST00000625060	
ENSG00000279504	ENST00000622994	
ENSG00000279505	ENST00000624512	
ENSG00000279507	ENST00000624189	
ENSG00000279509	ENST00000624660	
ENSG00000279511	ENST00000624379	
ENSG00000279512	ENST00000623763	
ENSG00000279513	ENST00000623435	
ENSG00000279514	OR4C16	219428
ENSG00000279516	FAM230C	26080
ENSG00000279518	ENST00000623679	
ENSG00000279519	ENST00000624376	
ENSG00000279520	ENST00000624099	
ENSG00000279521	ENST00000623151	
ENSG00000279523	ENST00000623594	
ENSG00000279525	ENST00000624998	
ENSG00000279526	ENST00000624820	
ENSG00000279527	ENST00000623659	
ENSG00000279528	ENST00000623114	
ENSG00000279529	ENST00000623966	
ENSG00000279530	ENST00000623993	
ENSG00000279530	ENST00000638218	
ENSG00000279531	ENST00000623500	
ENSG00000279532	ENST00000623773	
ENSG00000279534	ENST00000624405	
ENSG00000279535	ENST00000623984	
ENSG00000279536	ENST00000623150	
ENSG00000279537	ENST00000624274	
ENSG00000279539	ENST00000624246	
ENSG00000279541	ENST00000623072	
ENSG00000279542	ENST00000623289	
ENSG00000279543	ENST00000624553	
ENSG00000279544	ENST00000623116	
ENSG00000279548	ENST00000624101	
ENSG00000279549	ENST00000624057	
ENSG00000279550	ENST00000623176	
ENSG00000279551	ENST00000622965	
ENSG00000279554	ENST00000624082	
ENSG00000279555	ENST00000623762	
ENSG00000279557	ENST00000623353	
ENSG00000279558	ENST00000624102	
ENSG00000279559	ENST00000624183	
ENSG00000279561	ENST00000624675	
ENSG00000279561	ENST00000633881	
ENSG00000279562	ENST00000623751	
ENSG00000279565	ENST00000624253	
ENSG00000279567	ENST00000623654	
ENSG00000279568	ENST00000624961	
ENSG00000279569	ENST00000623414	
ENSG00000279570	ENST00000623105	
ENSG00000279571	ENST00000624141	
ENSG00000279572	ENST00000623348	
ENSG00000279573	ENST00000625089	
ENSG00000279575	ENST00000623982	
ENSG00000279578	ENST00000622993	
ENSG00000279579	LINC01666	NA
ENSG00000279581	ENST00000625114	
ENSG00000279583	ENST00000623486	
ENSG00000279584	ENST00000624894	
ENSG00000279585	ENST00000625029	
ENSG00000279586	ENST00000624964	
ENSG00000279587	ENST00000624003	
ENSG00000279588	ENST00000623469	
ENSG00000279588	ENST00000639346	
ENSG00000279589	ENST00000625035	
ENSG00000279590	ENST00000623369	
ENSG00000279591	ENST00000624910	
ENSG00000279592	ENST00000623505	
ENSG00000279593	ENST00000623423	
ENSG00000279594	ENST00000624612	
ENSG00000279595	ENST00000623362	
ENSG00000279597	ENST00000623197	
ENSG00000279598	ENST00000624360	
ENSG00000279599	ENST00000623521	
ENSG00000279600	ENST00000622935	
ENSG00000279601	ENST00000625181	
ENSG00000279602	ENST00000624705	
ENSG00000279603	ENST00000623429	
ENSG00000279604	ENST00000624955	
ENSG00000279605	ENST00000623257	
ENSG00000279606	ENST00000624834	
ENSG00000279607	ENST00000624651	
ENSG00000279608	ENST00000624351	
ENSG00000279609	ENST00000623713	
ENSG00000279610	C20orf181	NA
ENSG00000279611	ENST00000623509	
ENSG00000279613	ENST00000624661	
ENSG00000279615	ENST00000624852	
ENSG00000279616	ENST00000623904	
ENSG00000279617	ENST00000623214	
ENSG00000279619	ENST00000624372	
ENSG00000279620	ENST00000623645	
ENSG00000279621	ENST00000624380	
ENSG00000279622	ENST00000625056	
ENSG00000279623	ENST00000624879	
ENSG00000279625	ENST00000624125	
ENSG00000279626	DUX4L28	NA
ENSG00000279628	ENST00000624067	
ENSG00000279628	ENST00000624672	
ENSG00000279629	ENST00000623145	
ENSG00000279630	ENST00000551683	
ENSG00000279631	ENST00000623583	
ENSG00000279632	ENST00000623917	
ENSG00000279633	ENST00000624542	
ENSG00000279635	ENST00000624494	
ENSG00000279636	ENST00000623548	
ENSG00000279636	ENST00000627309	
ENSG00000279637	ENST00000624177	
ENSG00000279638	ENST00000625051	
ENSG00000279639	ENST00000624197	
ENSG00000279640	ENST00000624002	
ENSG00000279641	ENST00000624722	
ENSG00000279642	ENST00000624619	
ENSG00000279645	ENST00000624299	
ENSG00000279647	ENST00000624595	
ENSG00000279648	ENST00000624164	
ENSG00000279649	ENST00000623181	
ENSG00000279650	ENST00000624414	
ENSG00000279652	ENST00000625157	
ENSG00000279653	ENST00000623695	
ENSG00000279655	ENST00000624160	
ENSG00000279656	ENST00000624870	
ENSG00000279657	ENST00000624954	
ENSG00000279658	ENST00000624061	
ENSG00000279659	ENST00000623514	
ENSG00000279660	ENST00000623265	
ENSG00000279662	ENST00000624925	
ENSG00000279663	ENST00000623477	
ENSG00000279663	ENST00000633055	
ENSG00000279665	ENST00000624738	
ENSG00000279666	ENST00000624242	
ENSG00000279667	ENST00000624658	
ENSG00000279668	ENST00000584758	
ENSG00000279668	ENST00000624260	
ENSG00000279668	ENST00000636084	
ENSG00000279668	ENST00000636506	
ENSG00000279668	ENST00000636687	
ENSG00000279668	ENST00000637478	
ENSG00000279668	ENST00000637947	
ENSG00000279669	ENST00000623753	
ENSG00000279670	ENST00000624779	
ENSG00000279671	ENST00000623006	
ENSG00000279672	ENST00000623692	
ENSG00000279672	ENST00000623846	
ENSG00000279673	ENST00000623631	
ENSG00000279674	ENST00000624332	
